,PCA,Neighbors,Weights,P Integer,Mean CV Score,STD CV Score,Execution Time
6759,15,145,distance,1,0.7567015573142711,0.4290737820846527,176.8569986820221
6760,23,37,distance,1,0.7699770232320654,0.42084724892382613,243.1670036315918
6761,13,185,uniform,1,0.7393413326525402,0.438993993676572,161.88000416755676
6762,12,101,uniform,1,0.7536379882563186,0.43089183203361786,156.00500345230103
6763,16,193,distance,1,0.7523615011488384,0.4316406754905112,185.04600048065186
6764,7,173,distance,2,0.7641051825376564,0.42455677188893265,120.69400382041931
6765,10,147,uniform,1,0.7490426346693898,0.4335640277017096,139.27900338172913
6766,10,51,uniform,1,0.774317079397498,0.41803126671437724,139.07300329208374
6767,4,103,distance,1,0.7791677304059229,0.4148076401176887,94.82499670982361
6768,10,45,uniform,2,0.7768700536124585,0.41634477709301737,139.9340043067932
6769,None,5,distance,1,0.7567015573142711,0.4290737820846527,259.7120018005371
6770,3,45,uniform,2,0.6658156752616798,0.47170452810791746,87.20500421524048
6771,21,9,uniform,2,0.7669134541741128,0.4227968873831071,224.75200414657593
6772,21,33,distance,2,0.7740617819760021,0.4181986844313816,221.73600339889526
6773,16,113,uniform,1,0.7538932856778147,0.4307414531801224,186.46699929237366
6774,12,41,distance,1,0.7827418943068675,0.4123797051307983,154.80400109291077
6775,None,3,uniform,1,0.7429154965534848,0.43702638539815175,246.26100063323975
6776,19,71,distance,2,0.7684452387030891,0.4218259757502394,206.86800265312195
6777,16,45,uniform,2,0.7740617819760021,0.41819868443138164,188.60800004005432
6778,4,169,distance,2,0.7720194026040337,0.4195300282541699,97.18900203704834
6779,3,29,distance,1,0.6556037784018381,0.4751709841173719,88.47799968719482
6780,9,29,distance,2,0.7753382690834822,0.41735936263382417,133.7700002193451
6781,14,147,uniform,2,0.7459790656114373,0.4353094293498869,170.19699597358704
6782,3,63,distance,1,0.6642838907327036,0.4722401965586211,86.47599935531616
6783,3,119,distance,1,0.6614756190962471,0.4732078025957346,88.2110002040863
6784,22,1,uniform,2,0.7176410518253765,0.45014705659411325,235.6169970035553
6785,5,179,uniform,2,0.7513403114628542,0.43223610195558104,102.80899620056152
6786,4,117,uniform,1,0.7720194026040337,0.4195300282541699,94.44399857521057
6787,21,171,uniform,1,0.7418943068675007,0.4375924408683169,227.55899596214294
6788,18,71,uniform,2,0.7625733980086801,0.42550582917061813,203.81499648094177
6789,14,133,distance,1,0.7579780444217513,0.4283075163901853,169.25100207328796
6790,10,37,uniform,1,0.7758488639264743,0.4170220668867218,139.17999935150146
6791,16,153,distance,2,0.7544038805208068,0.4304400836074111,185.42600011825562
6792,3,73,uniform,1,0.6650497829971918,0.47197305975296927,86.79400444030762
6793,1,17,distance,1,0.49323461833035487,0.49995422751574364,77.05599594116211
6794,10,61,distance,1,0.77355118713301,0.41853285177883104,141.63199996948242
6795,16,73,uniform,1,0.7592545315292315,0.4275360661763621,184.5279996395111
6796,22,5,distance,2,0.7595098289507276,0.4273811515239811,227.9669964313507
6797,18,177,uniform,1,0.7378095481235639,0.4398256686702884,205.01499938964844
6798,6,41,distance,2,0.78580546336482,0.4102624003132879,109.99100422859192
6799,14,69,uniform,1,0.7607863160582078,0.42660344273902495,169.10899662971497
6800,20,37,uniform,1,0.7727852948685219,0.41903243657680445,213.66900086402893
6801,20,83,uniform,2,0.7625733980086801,0.42550582917061813,213.71099996566772
6802,14,181,distance,1,0.7546591779423028,0.4302890924596516,170.4300000667572
6803,21,55,uniform,2,0.7709982129180495,0.4201903956484768,224.77800035476685
6804,9,25,distance,1,0.7819760020423794,0.4129037833105868,132.64299964904785
6805,7,163,uniform,1,0.749808526933878,0.43312319248814873,119.27299571037292
6806,5,9,distance,1,0.7771253510339545,0.4161748908984148,101.21300339698792
6807,12,119,distance,2,0.7600204237937197,0.427070695798874,155.66700267791748
6808,12,5,uniform,2,0.756190962471279,0.4293788429208404,154.7879958152771
6809,14,81,uniform,1,0.7579780444217513,0.4283075163901853,169.7849998474121
6810,5,97,distance,2,0.774317079397498,0.41803126671437724,103.85499572753906
6811,12,57,distance,2,0.773806484554506,0.41836587936386865,158.77300333976746
6812,13,165,distance,1,0.7574674495787592,0.42861464324893184,162.62699604034424
6813,None,89,uniform,1,0.7607863160582078,0.42660344273902495,256.64799976348877
6814,16,151,distance,1,0.755935665049783,0.4295310644825648,185.69400334358215
6815,17,125,distance,1,0.7584886392647434,0.427999560012696,191.8270001411438
6816,17,187,distance,2,0.7505744191983661,0.4326805524210691,193.41500282287598
6817,7,101,distance,1,0.7671687515956089,0.422635609208268,118.52100205421448
6818,22,101,uniform,2,0.7556803676282869,0.4296830804319203,229.35000252723694
6819,21,181,uniform,1,0.7395966300740362,0.43885470814059346,221.07600021362305
6820,17,141,uniform,1,0.7464896604544294,0.4350205136416674,190.16200137138367
6821,8,141,uniform,1,0.7538932856778147,0.4307414531801224,124.98000383377075
6822,11,121,distance,1,0.7595098289507276,0.42738115152398115,147.4950029850006
6823,11,105,uniform,1,0.7549144753637989,0.4301378967842745,146.88300395011902
6824,2,85,uniform,2,0.6318611182027062,0.48229933185349944,79.21500158309937
6825,11,97,uniform,1,0.756190962471279,0.4293788429208404,147.77699661254883
6826,4,133,uniform,2,0.7676793464386009,0.4223124050868071,95.8089988231659
6827,9,89,uniform,2,0.7648710748021444,0.42407937197316825,133.45100212097168
6828,6,85,distance,2,0.7730405922900179,0.4188661301202524,109.01800394058228
6829,16,55,uniform,2,0.7730405922900179,0.41886613012025237,185.58599710464478
6830,10,167,uniform,1,0.7464896604544294,0.4350205136416674,144.4540023803711
6831,17,105,uniform,1,0.7505744191983661,0.4326805524210691,194.26799964904785
6832,18,7,uniform,2,0.7605310186367118,0.4267594033271175,197.63199877738953
6833,22,131,distance,1,0.755935665049783,0.4295310644825648,232.00700187683105
6834,8,13,uniform,2,0.7753382690834822,0.41735936263382417,127.34800052642822
6835,12,73,uniform,2,0.7666581567526168,0.42295794996346486,154.01999974250793
6836,10,155,uniform,2,0.7457237681899412,0.4354535908068,141.39200019836426
6837,5,123,uniform,2,0.7589992341077355,0.4276907723245925,103.06999778747559
6838,10,23,uniform,1,0.7771253510339545,0.4161748908984148,139.6239960193634
6839,9,11,distance,2,0.7763594587694664,0.4166838724364642,131.92800378799438
6840,7,61,uniform,2,0.7687005361245851,0.42166339879856835,118.77299880981445
6841,18,25,uniform,2,0.7773806484554506,0.41600477865336316,199.42400097846985
6842,10,141,uniform,1,0.750063824355374,0.43297584661129157,140.2779996395111
6843,16,79,distance,1,0.7643604799591525,0.42439785182746464,184.69100379943848
6844,7,165,uniform,1,0.7492979320908859,0.43341728282938613,119.36400008201599
6845,10,129,distance,2,0.7628286954301762,0.4253481830905967,146.71399927139282
6846,22,129,uniform,2,0.7477661475619096,0.43429475718954985,230.1210024356842
6847,9,3,uniform,1,0.7424049017104927,0.43730980280200255,136.30099940299988
6848,None,1,distance,1,0.7133009956599439,0.4522197311600596,259.68099999427795
6849,5,145,uniform,2,0.7567015573142711,0.4290737820846527,102.5829975605011
6850,6,123,distance,1,0.7697217258105693,0.42101091509100813,109.93100070953369
6851,6,165,uniform,2,0.7523615011488384,0.43164067549051127,110.76900339126587
6852,22,173,uniform,2,0.7385754403880521,0.4394106954133536,234.84899711608887
6853,19,49,uniform,1,0.7651263722236405,0.42391981169972653,206.6629991531372
6854,6,189,uniform,2,0.7495532295123819,0.43327033782609725,110.28999638557434
6855,None,11,uniform,1,0.7692111309675772,0.4213375926298981,256.8639998435974
6856,3,167,distance,1,0.6624968087822313,0.4728581046525384,88.96800017356873
6857,None,33,uniform,2,0.7755935665049783,0.4171908269617947,253.78200340270996
6858,4,167,distance,1,0.7758488639264743,0.4170220668867218,94.97399973869324
6859,15,133,distance,1,0.7577227470002553,0.42846118339779904,177.39399600028992
6860,22,45,distance,1,0.7697217258105693,0.42101091509100813,233.3220009803772
6861,10,129,uniform,2,0.7521062037273424,0.4317898355012399,142.43300008773804
6862,5,29,distance,1,0.7776359458769466,0.41583444008044007,103.15400075912476
6863,6,173,distance,2,0.7641051825376564,0.42455677188893265,111.096999168396
6864,15,57,distance,1,0.7704876180750574,0.42051926051975536,176.53800082206726
6865,7,57,uniform,2,0.7707429154965535,0.4203549377709581,118.09100222587585
6866,17,81,uniform,1,0.756446259892775,0.4292264155279907,191.57699608802795
6867,8,199,uniform,1,0.743681388817973,0.43659979471335514,125.05999612808228
6868,11,67,distance,1,0.7689558335460812,0.4215006045090952,146.40999913215637
6869,15,119,uniform,1,0.7531273934133266,0.431191978941834,180.60899925231934
6870,17,19,uniform,1,0.7720194026040337,0.4195300282541699,191.97299981117249
6871,7,185,uniform,2,0.7480214449834056,0.43414900993592453,117.06899929046631
6872,10,39,uniform,2,0.779933622670411,0.41429116198468435,139.356999874115
6873,4,163,distance,1,0.7766147561909624,0.41651443751377265,94.97500014305115
6874,1,191,uniform,1,0.5626755169772786,0.4960562262200031,76.86999654769897
6875,7,171,distance,2,0.7625733980086801,0.42550582917061813,120.57100439071655
6876,5,195,uniform,2,0.7477661475619096,0.43429475718954985,103.1650037765503
6877,22,135,uniform,1,0.7459790656114373,0.4353094293498869,228.49300336837769
6878,11,83,distance,1,0.7635945876946643,0.4248739734769358,146.43299627304077
6879,18,65,distance,2,0.7694664283890733,0.42117436290832855,200.4359986782074
6880,5,19,uniform,2,0.7781465407199387,0.41549308283716524,105.13199615478516
6881,9,27,distance,2,0.7778912432984427,0.41566387490139883,133.05200052261353
6882,11,117,distance,1,0.7602757212152157,0.42691515427061066,146.7140007019043
6883,2,99,distance,2,0.6239468981363289,0.4843936069379761,81.70000052452087
6884,15,141,uniform,2,0.7472555527189175,0.4345856551356275,176.9300000667572
6885,11,87,uniform,1,0.7572121521572632,0.42876789616601296,147.54100060462952
6886,5,51,uniform,1,0.7717641051825377,0.4196954504570363,101.15599632263184
6887,9,23,distance,2,0.7827418943068675,0.4123797051307983,134.0770001411438
6888,1,161,distance,2,0.5042124074546847,0.4999822553085616,77.22200179100037
6889,19,161,distance,1,0.7523615011488384,0.4316406754905112,205.5750036239624
6890,6,85,uniform,1,0.7699770232320654,0.42084724892382613,109.76600050926208
6891,7,69,distance,1,0.7745723768189942,0.4178636259450783,117.84200191497803
6892,2,57,distance,2,0.6221598161858565,0.48484737733583516,80.00899815559387
6893,2,133,distance,1,0.6326270104671943,0.48208928228548575,81.10499811172485
6894,1,59,distance,1,0.5003829461322441,0.4999998533522383,77.07999730110168
6895,13,149,distance,2,0.7574674495787592,0.42861464324893184,163.03299641609192
6896,None,137,uniform,1,0.756190962471279,0.4293788429208404,252.99300003051758
6897,7,87,uniform,1,0.7648710748021444,0.42407937197316825,120.34399580955505
6898,15,151,distance,2,0.7549144753637989,0.4301378967842745,177.22799611091614
6899,1,17,distance,2,0.49323461833035487,0.49995422751574364,77.06400036811829
6900,5,137,uniform,2,0.7582333418432474,0.4281536420030414,103.26499629020691
6901,19,143,distance,2,0.7549144753637989,0.4301378967842745,213.6350040435791
6902,23,23,uniform,1,0.7748276742404901,0.4176957618549212,235.46799564361572
6903,15,161,distance,1,0.7546591779423028,0.4302890924596516,179.85799598693848
6904,15,163,uniform,1,0.744447281082461,0.43617144194845253,176.55899786949158
6905,5,121,distance,1,0.7730405922900179,0.41886613012025237,103.63400030136108
6906,20,185,distance,2,0.7510850140413582,0.4323844536102691,215.89999961853027
6907,12,31,uniform,1,0.7791677304059229,0.4148076401176887,154.24599981307983
6908,2,89,uniform,1,0.6341587949961706,0.4816652548452872,78.79699897766113
6909,5,113,uniform,2,0.7633392902731683,0.4250322554800095,101.5180037021637
6910,3,5,uniform,2,0.6293081439877457,0.4829900660453012,88.05599880218506
6911,4,87,distance,2,0.7791677304059229,0.41480764011768867,98.04300451278687
6912,9,163,distance,1,0.7605310186367118,0.4267594033271175,133.6340000629425
6913,None,13,distance,1,0.77355118713301,0.4185328517788311,249.06600046157837
6914,13,167,distance,2,0.7551697727852948,0.4299864963655266,162.93400239944458
6915,16,145,distance,2,0.7556803676282869,0.4296830804319203,184.95399975776672
6916,4,29,uniform,1,0.7771253510339545,0.4161748908984148,93.8610007762909
6917,22,101,uniform,1,0.7503191217768701,0.43282829999071976,228.7429964542389
6918,1,53,uniform,2,0.5570589737043656,0.49673360417813944,76.9090006351471
6919,18,121,uniform,1,0.7477661475619096,0.43429475718954985,204.8719997406006
6920,4,135,distance,1,0.7781465407199387,0.41549308283716524,93.98899722099304
6921,14,171,distance,1,0.7572121521572632,0.428767896166013,169.46499848365784
6922,6,7,distance,2,0.7732958897115139,0.41869960194248096,109.30500030517578
6923,5,83,distance,2,0.7763594587694664,0.4166838724364642,102.15100336074829
6924,13,177,uniform,1,0.7408731171815165,0.4381553850168447,162.26899933815002
6925,10,27,uniform,2,0.7758488639264743,0.4170220668867218,139.18799996376038
6926,15,71,distance,1,0.7638498851161604,0.4247154790258874,176.34799599647522
6927,12,185,distance,2,0.7505744191983661,0.4326805524210691,156.38800048828125
6928,9,155,uniform,2,0.749808526933878,0.43312319248814873,133.11599683761597
6929,23,145,distance,2,0.7549144753637989,0.4301378967842745,239.02000451087952
6930,16,35,uniform,2,0.7763594587694664,0.4166838724364642,185.20800280570984
6931,15,183,uniform,2,0.7390860352310442,0.4391330866121339,176.63599944114685
6932,10,119,distance,1,0.7635945876946643,0.42487397347693573,141.18499946594238
6933,4,43,distance,2,0.7829971917283636,0.4122045480994355,96.23399996757507
6934,5,147,distance,2,0.7697217258105693,0.42101091509100813,105.4090039730072
6935,20,113,uniform,1,0.7510850140413582,0.43238445361026917,219.55300378799438
6936,5,25,uniform,1,0.7761041613479703,0.41685308213606137,103.2210009098053
6937,7,39,distance,1,0.7778912432984427,0.41566387490139883,118.07099676132202
6938,17,111,uniform,1,0.7531273934133266,0.431191978941834,194.2969982624054
6939,3,95,uniform,2,0.6609650242532551,0.4733817285945339,88.66500282287598
6940,12,143,uniform,2,0.7492979320908859,0.43341728282938613,158.01800060272217
6941,3,125,uniform,1,0.6601991319887669,0.47364146578403127,86.73500299453735
6942,11,45,uniform,1,0.7768700536124585,0.41634477709301737,147.8860034942627
6943,5,35,distance,1,0.7817207046208833,0.41307801271420025,102.68599963188171
6944,13,45,distance,2,0.779678325248915,0.41446355012951636,164.28000044822693
6945,8,49,distance,1,0.7801889200919071,0.4141185446918925,124.76999616622925
6946,21,13,distance,2,0.7753382690834822,0.41735936263382417,220.9739956855774
6947,11,87,distance,2,0.7684452387030891,0.4218259757502394,147.27800035476685
6948,12,79,distance,2,0.7689558335460812,0.4215006045090952,157.72499585151672
6949,4,145,uniform,2,0.7674240490171049,0.42247411519204,94.47199606895447
6950,4,1,uniform,2,0.720449323461833,0.4487784484411212,95.31299710273743
6951,20,139,distance,2,0.755425070206791,0.42983489098705785,214.44299721717834
6952,5,89,distance,2,0.7763594587694664,0.4166838724364642,102.48500037193298
6953,1,33,distance,2,0.49604288996681134,0.49998434103498207,78.64800000190735
6954,4,177,distance,1,0.7730405922900179,0.4188661301202524,93.97899866104126
6955,8,135,distance,1,0.7646157773806485,0.42423871860219814,125.13400053977966
6956,8,57,distance,1,0.7789124329844268,0.41497934253009217,125.51099586486816
6957,None,29,distance,2,0.7784018381414348,0.4153220636078348,247.97900009155273
6958,4,83,distance,2,0.7804442175134031,0.41394569796447345,95.49899983406067
6959,12,149,uniform,2,0.7462343630329333,0.4351650703603927,159.9149992465973
6960,4,141,uniform,2,0.7666581567526168,0.42295794996346486,95.25599956512451
6961,3,123,uniform,1,0.6576461577738065,0.47449730129807494,88.1120035648346
6962,1,179,distance,2,0.5042124074546847,0.4999822553085616,79.43399620056152
6963,18,61,uniform,2,0.7671687515956089,0.422635609208268,199.28699612617493
6964,1,125,distance,1,0.5039571100331887,0.499984341034982,77.4829957485199
6965,1,43,distance,1,0.49808526933877967,0.4999963337930539,76.61000037193298
6966,15,13,uniform,2,0.7750829716619863,0.41752767417455205,179.50099730491638
6967,6,49,distance,2,0.7812101097778913,0.4134257782948547,110.00100064277649
6968,22,43,uniform,2,0.7771253510339545,0.4161748908984148,232.06699991226196
6969,8,41,distance,2,0.7801889200919071,0.4141185446918925,125.29200315475464
6970,2,173,uniform,2,0.6173091651774317,0.4860437837946023,81.31300067901611
6971,13,151,uniform,1,0.7487873372478938,0.4337105726462093,161.78199553489685
6972,9,127,uniform,1,0.7541485830993107,0.43059087044271244,132.0179979801178
6973,12,65,uniform,1,0.7648710748021444,0.42407937197316825,155.74000072479248
6974,14,71,distance,2,0.7669134541741128,0.4227968873831071,170.32899928092957
6975,6,21,distance,1,0.7824865968853715,0.41255462981297597,109.78200340270996
6976,4,123,distance,1,0.7789124329844268,0.41497934253009217,94.84200072288513
6977,None,187,uniform,1,0.7426601991319888,0.43716819161190534,248.20899629592896
6978,1,5,distance,1,0.4771508807761042,0.4994776448958373,78.51399970054626
6979,16,31,distance,2,0.7745723768189942,0.41786362594507825,185.73200058937073
6980,15,19,distance,2,0.7750829716619863,0.41752767417455205,176.5370011329651
6981,15,77,uniform,1,0.7574674495787592,0.4286146432489318,177.14299750328064
6982,17,179,uniform,1,0.7370436558590758,0.44023891833521944,191.33399605751038
6983,12,165,distance,1,0.755935665049783,0.42953106448256484,158.49699807167053
6984,9,75,uniform,1,0.7648710748021444,0.42407937197316825,132.67400217056274
6985,14,193,distance,1,0.7521062037273424,0.4317898355012399,169.16299676895142
6986,15,11,distance,2,0.7717641051825377,0.4196954504570363,176.90199971199036
6987,20,45,distance,1,0.7702323206535614,0.4206833641519364,212.69899988174438
6988,6,45,distance,2,0.7824865968853715,0.41255462981297597,109.84899497032166
6989,4,75,distance,2,0.779678325248915,0.41446355012951636,97.30999875068665
6990,8,193,distance,1,0.761552208322696,0.4261343008037736,125.5849997997284
6991,10,113,distance,1,0.7656369670666326,0.42360004925358624,139.25299763679504
6992,3,125,distance,2,0.660709726831759,0.47346846114779534,90.52499604225159
6993,23,189,distance,1,0.7487873372478938,0.4337105726462093,241.66400003433228
6994,10,81,distance,2,0.7694664283890733,0.42117436290832855,140.25900220870972
6995,12,75,distance,2,0.7694664283890733,0.42117436290832855,155.42400002479553
6996,11,165,distance,1,0.7605310186367118,0.4267594033271175,147.26900362968445
6997,14,55,uniform,2,0.7717641051825377,0.41969545045703627,171.3259983062744
6998,6,87,distance,1,0.7740617819760021,0.41819868443138164,109.40799593925476
6999,1,139,distance,1,0.5034465151901966,0.49998812139194243,79.44100022315979
7000,4,83,uniform,2,0.7781465407199387,0.41549308283716524,95.02400088310242
7001,20,15,distance,2,0.7768700536124585,0.41634477709301737,215.4859974384308
7002,18,125,uniform,2,0.7480214449834056,0.43414900993592453,202.30200171470642
7003,13,73,uniform,1,0.7597651263722236,0.42722602814063504,161.91500282287598
7004,14,11,distance,1,0.7692111309675772,0.4213375926298981,168.10900020599365
7005,20,167,distance,2,0.7531273934133266,0.431191978941834,217.91599583625793
7006,9,141,uniform,1,0.7510850140413582,0.4323844536102691,132.13499689102173
7007,5,95,distance,1,0.7748276742404901,0.4176957618549212,101.87999987602234
7008,10,77,uniform,1,0.7641051825376564,0.42455677188893265,139.25
7009,9,35,distance,2,0.7804442175134031,0.41394569796447345,133.59599709510803
7010,19,183,distance,2,0.7521062037273424,0.4317898355012399,207.5769979953766
7011,16,151,distance,2,0.7544038805208068,0.4304400836074111,188.20199704170227
7012,14,23,distance,2,0.779678325248915,0.41446355012951636,171.84900045394897
7013,18,19,uniform,1,0.7727852948685219,0.41903243657680445,200.9650001525879
7014,23,163,distance,2,0.7526167985703345,0.43149131286744935,238.2709984779358
7015,9,157,distance,1,0.7610416134797039,0.4264472722763189,133.24399638175964
7016,20,131,distance,1,0.7541485830993107,0.43059087044271244,214.05099821090698
7017,23,83,uniform,2,0.7623181005871841,0.42566326374768587,244.4350037574768
7018,1,175,uniform,2,0.5634414092417667,0.4959588567546896,76.21399903297424
7019,20,127,uniform,1,0.7505744191983661,0.4326805524210691,213.35299611091614
7020,18,179,distance,1,0.749808526933878,0.43312319248814873,199.5300030708313
7021,3,59,uniform,2,0.6630074036252234,0.47268233134248155,86.73299980163574
7022,19,197,distance,1,0.749808526933878,0.43312319248814873,210.86699867248535
7023,8,51,distance,1,0.779678325248915,0.4144635501295163,128.30500054359436
7024,23,25,distance,1,0.7676793464386009,0.4223124050868071,239.2350001335144
7025,8,159,uniform,2,0.7508297166198621,0.43253260369641466,125.0189995765686
7026,18,141,uniform,1,0.7459790656114373,0.4353094293498869,198.85100030899048
7027,12,55,distance,1,0.77355118713301,0.41853285177883104,154.34500074386597
7028,18,187,distance,1,0.7490426346693898,0.4335640277017096,204.11999654769897
7029,7,179,uniform,2,0.7505744191983661,0.4326805524210691,117.77100157737732
7030,7,23,uniform,2,0.7717641051825377,0.41969545045703627,121.22999978065491
7031,16,181,distance,2,0.7528720959918305,0.4313417474215758,188.67200016975403
7032,12,119,distance,1,0.7587439366862395,0.42784527019485363,154.4880027770996
7033,1,35,distance,1,0.49706407965279553,0.4999913802974156,76.39500069618225
7034,20,119,uniform,2,0.7515956088843503,0.4320875485247325,222.02400064468384
7035,6,169,uniform,2,0.7510850140413582,0.43238445361026917,110.09499979019165
7036,21,125,uniform,1,0.7475108501404136,0.4344403055228298,224.4529960155487
7037,2,1,distance,2,0.5450599948940515,0.4979654574969513,79.7890043258667
7038,15,3,uniform,2,0.7372989532805718,0.44010135965700564,176.75
7039,2,157,uniform,2,0.6219045187643605,0.4849116293767657,81.61899590492249
7040,11,73,uniform,1,0.7638498851161604,0.4247154790258874,146.98300337791443
7041,14,145,distance,2,0.756190962471279,0.4293788429208404,170.87000370025635
7042,2,183,distance,2,0.6272657646157774,0.4835322379705013,81.51600384712219
7043,14,33,uniform,2,0.7773806484554506,0.41600477865336316,171.63100004196167
7044,10,67,uniform,1,0.7699770232320654,0.4208472489238261,139.13799619674683
7045,11,89,distance,2,0.7702323206535614,0.4206833641519364,147.61600422859192
7046,4,137,uniform,1,0.7712535103395456,0.420025633894497,94.62399578094482
7047,14,53,distance,2,0.7758488639264743,0.4170220668867218,171.26799941062927
7048,1,95,uniform,2,0.5621649221342865,0.49612047171633433,76.524001121521
7049,18,47,uniform,1,0.7671687515956089,0.422635609208268,198.39499640464783
7050,None,37,uniform,2,0.7750829716619863,0.41752767417455205,249.1099956035614
7051,None,111,distance,2,0.7595098289507276,0.42738115152398115,253.96700239181519
7052,7,95,distance,1,0.767934643860097,0.42215047864424243,117.92799806594849
7053,6,27,distance,2,0.779678325248915,0.4144635501295163,109.71900057792664
7054,6,27,uniform,1,0.7768700536124585,0.41634477709301737,109.66299843788147
7055,15,71,uniform,1,0.7572121521572632,0.42876789616601296,178.30299997329712
7056,None,135,uniform,1,0.756446259892775,0.4292264155279906,253.85100054740906
7057,7,23,distance,1,0.7781465407199387,0.41549308283716524,117.3219997882843
7058,21,27,uniform,1,0.7753382690834822,0.41735936263382417,229.597003698349
7059,1,41,uniform,2,0.5506765381669645,0.49742525918916936,78.23399758338928
7060,None,39,uniform,1,0.7740617819760021,0.41819868443138164,248.97700095176697
7061,9,7,distance,2,0.7697217258105693,0.42101091509100813,132.92599630355835
7062,23,155,distance,2,0.7528720959918305,0.43134174742157577,241.46400332450867
7063,8,167,distance,1,0.7633392902731683,0.42503225548000956,125.09399628639221
7064,18,23,distance,2,0.7773806484554506,0.41600477865336316,204.6170039176941
7065,4,101,distance,1,0.7784018381414348,0.41532206360783475,94.48799753189087
7066,13,161,distance,2,0.7567015573142711,0.4290737820846527,162.99799942970276
7067,17,185,uniform,2,0.7360224661730916,0.4407872451212397,192.2480010986328
7068,8,141,distance,2,0.7635945876946643,0.42487397347693573,125.25599908828735
7069,3,57,distance,1,0.6596885371457748,0.4738138570200775,90.05500054359436
7070,19,117,uniform,1,0.7470002552974215,0.4347308062272659,208.79299974441528
7071,10,179,distance,2,0.7538932856778147,0.4307414531801224,142.77299809455872
7072,15,147,distance,1,0.755935665049783,0.4295310644825648,181.16100072860718
7073,16,21,uniform,2,0.7773806484554506,0.41600477865336316,185.01700091362
7074,1,155,distance,2,0.5039571100331887,0.499984341034982,77.78499627113342
7075,1,47,uniform,2,0.5519530252744447,0.4972935583383651,76.8980004787445
7076,None,165,distance,1,0.7574674495787592,0.42861464324893184,248.8810007572174
7077,11,41,distance,1,0.7791677304059229,0.41480764011768867,147.0970015525818
7078,5,25,distance,2,0.7814654071993873,0.41325201094499603,103.33800077438354
7079,16,123,uniform,2,0.7508297166198621,0.43253260369641466,188.02100348472595
7080,2,183,uniform,2,0.6183303548634159,0.48579617857481966,79.56400346755981
7081,21,67,uniform,2,0.7633392902731683,0.4250322554800095,221.66100120544434
7082,5,37,distance,2,0.7786571355629308,0.4151508169326689,102.15399956703186
7083,12,121,distance,1,0.7592545315292315,0.4275360661763621,154.8519995212555
7084,1,163,uniform,2,0.5667602757212152,0.4955230222559062,78.5799994468689
7085,4,99,uniform,2,0.7704876180750574,0.42051926051975536,94.90600419044495
7086,None,13,uniform,1,0.7702323206535614,0.4206833641519364,251.54099941253662
7087,17,103,uniform,2,0.7538932856778147,0.4307414531801224,192.67000341415405
7088,20,95,distance,2,0.7671687515956089,0.422635609208268,214.72400403022766
7089,17,157,uniform,2,0.743936686239469,0.43645720650082853,196.62999963760376
7090,12,147,distance,2,0.7579780444217513,0.4283075163901853,157.85900044441223
7091,15,91,distance,1,0.7607863160582078,0.4266034427390249,179.40199947357178
7092,9,121,uniform,1,0.755425070206791,0.42983489098705785,132.907000541687
7093,11,95,distance,2,0.7669134541741128,0.4227968873831071,148.11400246620178
7094,8,67,uniform,1,0.7694664283890733,0.42117436290832855,125.13300037384033
7095,12,153,uniform,2,0.7454684707684452,0.4355975549272527,154.6410038471222
7096,None,69,uniform,1,0.7669134541741128,0.4227968873831071,250.19999623298645
7097,5,157,uniform,1,0.7544038805208068,0.4304400836074111,101.49399638175964
7098,6,89,distance,2,0.7715088077610416,0.41986065225045527,109.28500008583069
7099,12,99,distance,1,0.7612969109011999,0.4262908917083385,154.76399683952332
7100,16,67,distance,1,0.7653816696451365,0.4237600375405397,184.53200340270996
7101,21,147,uniform,2,0.7447025785039572,0.43602826522315585,227.2700002193451
7102,2,67,uniform,2,0.6293081439877457,0.4829900660453012,79.93199563026428
7103,9,53,distance,1,0.7773806484554506,0.41600477865336316,132.9779977798462
7104,10,121,uniform,2,0.7536379882563186,0.4308918320336179,139.81599974632263
7105,None,117,uniform,2,0.7508297166198621,0.43253260369641466,249.16900300979614
7106,17,41,distance,1,0.7717641051825377,0.41969545045703627,194.90100359916687
7107,2,109,uniform,2,0.6323717130456983,0.4821594441523958,81.05699968338013
7108,23,101,distance,2,0.7638498851161604,0.42471547902588747,245.9649965763092
7109,7,145,distance,1,0.7666581567526168,0.4229579499634648,119.76000118255615
7110,7,71,uniform,1,0.7687005361245851,0.42166339879856835,121.35400366783142
7111,18,187,uniform,1,0.7344906816441154,0.4416040310301505,198.5429961681366
7112,8,137,distance,1,0.7648710748021444,0.42407937197316825,125.59000158309937
7113,2,27,uniform,2,0.6331376053101864,0.48194852220156154,80.00100088119507
7114,17,15,distance,1,0.7720194026040337,0.4195300282541699,191.22699642181396
7115,1,195,uniform,1,0.5624202195557825,0.49608841569886303,76.39099931716919
7116,23,79,uniform,2,0.761552208322696,0.4261343008037736,241.94299626350403
7117,10,109,distance,1,0.7653816696451365,0.4237600375405397,139.93300032615662
7118,2,25,uniform,2,0.625478682665305,0.4839990704501195,80.34700155258179
7119,11,199,uniform,1,0.7411284146030125,0.4380149400089427,147.43499970436096
7120,15,109,uniform,2,0.7531273934133266,0.431191978941834,176.38300037384033
7121,1,175,distance,2,0.5034465151901966,0.49998812139194243,76.87200379371643
7122,18,29,distance,2,0.7771253510339545,0.4161748908984148,199.76199579238892
