,PCA,Max iter,Alpha,Power t,Layers,Solver,Learning Rate,Learning Rate Init,Mean CV Score,STD CV Score,Execution Time
687,5,5000,0.001,0.5,"(21,)",adam,constant,0.01,0.7824797351890947,0.01529616035396795,15.125999927520752
688,14,6000,0.0001,0.5,"(15,)",adam,constant,0.01,0.7919198139025725,0.02059550912348098,24.89699959754944
689,21,6000,0.0005,0.5,"(24,)",sgd,constant,0.001,0.7852881382438033,0.01097256863937649,2944.8345232009888
690,9,5000,0.0005,0.5,"(18,)",sgd,constant,0.0005,0.7809494487450153,0.009990243267836317,72.42699909210205
691,4,200,0.0005,0.5,"(3,)",sgd,constant,0.001,0.7268163395626449,0.029981632531747165,24.171000242233276
692,5,5000,0.0001,0.5,"(27,)",sgd,constant,0.001,0.7768632548804962,0.012026057570242625,60.926000118255615
693,17,5000,0.0001,0.5,"(24,)",sgd,invscaling,0.005,0.5848870774363386,0.04448939468380491,1890.6112248897552
694,16,5000,5e-05,0.5,"(6,)",sgd,constant,0.005,0.7909023379466729,0.019373351099494153,64.10800552368164
695,20,200,5e-05,0.5,"(12,)",lbfgs,constant,0.001,0.7860573539760731,0.009810220010473035,290.15300154685974
696,15,5000,0.0005,0.5,"(27,)",sgd,invscaling,0.01,0.6264964031589647,0.02589338396811444,1887.8247060775757
697,20,5000,0.0001,0.5,"(27,)",sgd,invscaling,0.005,0.6267563922120573,0.026636228433042825,2464.145336866379
698,4,5000,1e-05,0.5,"(18,)",sgd,invscaling,0.0005,0.25041897985247735,0.12832522451689435,12.970999956130981
699,11,5000,1e-05,0.5,"(6,)",sgd,invscaling,0.0005,0.33901432220397737,0.09213208742983661,13.299002408981323
700,22,6000,5e-05,0.5,"(15,)",sgd,adaptive,0.001,0.7840100216331743,0.013551848113580102,2786.548408508301
701,4,6000,0.001,0.5,"(15,)",sgd,constant,0.0001,0.7612883467563271,0.017394601732442144,158.63499975204468
702,1,6000,1e-05,0.5,"(15,)",sgd,adaptive,0.01,0.5731474965465113,0.010314774796374264,71.79199838638306
703,21,5000,5e-05,0.5,"(15,)",sgd,constant,0.0005,0.7707346156853545,0.014449012103567515,91.50900030136108
704,10,6000,0.0001,0.5,"(12,)",sgd,constant,0.0005,0.7778852920478536,0.010431156769233795,102.52199935913086
705,13,5000,5e-05,0.5,"(24,)",adam,constant,0.001,0.7962643678160919,0.013305401382241054,138.53000402450562
706,16,6000,5e-05,0.5,"(6,)",adam,constant,0.005,0.791411238825032,0.02287139952894884,36.658000230789185
707,21,6000,5e-05,0.5,"(3,)",sgd,constant,0.01,0.7766075012380431,0.015753362906215006,65.21300220489502
708,9,5000,1e-05,0.5,"(12,)",sgd,adaptive,0.0001,0.7495530012771392,0.008642138405398937,181.507000207901
709,2,5000,5e-05,0.5,"(15,)",sgd,adaptive,0.0001,0.5739072640550473,0.012328683290514397,71.57400250434875
710,21,5000,5e-05,0.5,"(21,)",sgd,adaptive,0.001,0.7827325566241823,0.015390493636302781,2743.2443754673004
711,23,200,0.001,0.5,"(24,)",lbfgs,constant,0.001,0.7712464487710793,0.011760665846936436,175.3860001564026
712,16,6000,0.0005,0.5,"(27,)",adam,constant,0.005,0.7880939348919644,0.017139277144006888,1034.0265572071075
713,1,5000,5e-05,0.5,"(12,)",sgd,adaptive,0.0005,0.5667631037089166,0.010365102629445504,63.50100064277649
714,20,6000,0.001,0.5,"(6,)",sgd,constant,0.01,0.7809553131597468,0.006905514134512714,80.52100038528442
715,6,6000,0.0005,0.5,"(9,)",sgd,invscaling,0.005,0.5146453983892407,0.06883487119415337,74.33200073242188
716,23,5000,5e-05,0.5,"(18,)",adam,constant,0.005,0.780950100346652,0.010974639115825581,1176.602595090866
717,4,6000,0.001,0.5,"(21,)",sgd,constant,0.0001,0.7638442541767665,0.014467825010059623,161.77599930763245
718,4,5000,5e-05,0.5,"(18,)",sgd,constant,0.005,0.7837562227956316,0.011475520315076072,85.12499904632568
719,16,5000,0.0001,0.5,"(21,)",sgd,constant,0.0001,0.7541422316052858,0.011595731369153057,4473.299153804779
720,5,6000,0.0001,0.5,"(9,)",adam,constant,0.0001,0.7783974509343967,0.007466029944581815,138.18799877166748
721,20,6000,1e-05,0.5,"(15,)",sgd,constant,0.0001,0.7628251492167748,0.006555420124011467,190.6669991016388
722,4,5000,0.001,0.5,"(6,)",sgd,adaptive,0.0005,0.771503505616806,0.014518719214721539,94.52799987792969
723,10,6000,5e-05,0.5,"(27,)",sgd,constant,0.0005,0.7822243073474601,0.01222166364791451,114.10499787330627
724,4,6000,5e-05,0.5,"(15,)",sgd,constant,0.0005,0.7694600828837282,0.014532281429610607,102.87600016593933
725,3,6000,0.0001,0.5,"(18,)",sgd,constant,0.005,0.6670827143117783,0.017683049008073094,52.76399898529053
726,14,6000,1e-05,0.5,"(6,)",sgd,adaptive,0.0005,0.7707401542992677,0.0087101065867006,106.14500045776367
727,4,5000,1e-05,0.5,"(15,)",sgd,constant,0.0001,0.7521027184820288,0.006898418115734948,204.57699251174927
728,19,6000,0.0001,0.5,"(24,)",sgd,constant,0.0005,0.7781384392837595,0.014856785159724677,2829.0393385887146
729,20,5000,0.001,0.5,"(18,)",adam,constant,0.001,0.7952452628561003,0.010752882073796028,3014.8113753795624
730,4,6000,0.001,0.5,"(3,)",sgd,constant,0.01,0.7592563270518935,0.010618573346690233,42.37499737739563
731,20,6000,0.0005,0.5,"(3,)",sgd,constant,0.0005,0.7725281491907108,0.004246032161513651,145.71800327301025
732,5,6000,5e-05,0.5,"(9,)",adam,constant,0.0001,0.7745679881147861,0.010227558346425343,140.57499814033508
733,5,6000,0.001,0.5,"(9,)",sgd,invscaling,0.01,0.6316209242317617,0.07170910915437921,59.4280002117157
734,4,6000,1e-05,0.5,"(6,)",sgd,invscaling,0.01,0.6162714702739334,0.07735988320233535,69.43897008895874
735,8,5000,0.001,0.5,"(6,)",sgd,adaptive,0.005,0.780183165220111,0.012058537127044086,89.94699597358704
736,2,5000,5e-05,0.5,"(18,)",adam,constant,0.0001,0.5892290249433106,0.008774544397632004,116.92300033569336
737,9,5000,0.001,0.5,"(9,)",sgd,adaptive,0.01,0.7980520369067168,0.015293974383960171,86.89800190925598
738,10,6000,5e-05,0.5,"(27,)",sgd,invscaling,0.005,0.614723916386478,0.06492106388565184,112.0960009098053
739,21,6000,5e-05,0.5,"(9,)",sgd,adaptive,0.0005,0.7748198321474182,0.01452746296460772,119.44600033760071
740,6,6000,5e-05,0.5,"(6,)",sgd,adaptive,0.01,0.7865662548544322,0.010485188268963299,72.25799918174744
741,11,5000,5e-05,0.5,"(3,)",sgd,invscaling,0.005,0.5049814945135143,0.03470753569444448,49.10699939727783
742,15,6000,0.0005,0.5,"(18,)",sgd,constant,0.01,0.7952436338520081,0.016235686627785923,132.61899876594543
743,16,5000,0.001,0.5,"(12,)",adam,constant,0.01,0.793710415200563,0.01627288054097738,27.293999910354614
744,4,6000,0.001,0.5,"(6,)",sgd,constant,0.0001,0.74699090364115,0.01818465801573701,183.45200085639954
745,5,5000,5e-05,0.5,"(9,)",sgd,constant,0.001,0.7776324706127661,0.008416645384300052,69.24599885940552
746,12,5000,1e-05,0.5,"(15,)",sgd,adaptive,0.01,0.8000938306357025,0.014698177681298342,105.01099967956543
747,16,5000,0.0001,0.5,"(27,)",sgd,invscaling,0.005,0.5874377720436834,0.05559830183005622,2046.5351495742798
748,10,6000,1e-05,0.5,"(15,)",sgd,constant,0.01,0.7965220762634556,0.012689623081838474,89.54099488258362
749,6,5000,0.0005,0.5,"(15,)",adam,constant,0.01,0.7860570281752548,0.009416218892800416,23.276000022888184
750,11,5000,1e-05,0.5,"(27,)",sgd,adaptive,0.0005,0.779161453853572,0.010745674472086155,111.21699833869934
751,23,6000,0.001,0.5,"(3,)",adam,constant,0.01,0.7794168816952067,0.015086261632819266,21.25400137901306
752,4,6000,5e-05,0.5,"(24,)",sgd,adaptive,0.01,0.7870771105377017,0.010416884627910641,63.92100191116333
753,6,5000,5e-05,0.5,"(24,)",sgd,adaptive,0.01,0.7883516433393281,0.014677042215847667,89.78800058364868
754,8,6000,0.0001,0.5,"(3,)",sgd,adaptive,0.005,0.7725229363776162,0.01426413106399662,47.830010175704956
755,20,6000,1e-05,0.5,"(24,)",sgd,adaptive,0.005,0.8018814997263274,0.01578075709146491,4522.45011305809
756,21,5000,5e-05,0.5,"(21,)",sgd,invscaling,0.0005,0.3031052076002815,0.12908331033571024,545.8100030422211
757,14,6000,5e-05,0.5,"(27,)",sgd,adaptive,0.005,0.7990708160658899,0.016850264321777355,8827.686610460281
758,22,6000,1e-05,0.5,"(3,)",sgd,constant,0.01,0.7794198139025725,0.016890680362235386,52.15299701690674
759,18,5000,0.0005,0.5,"(6,)",sgd,adaptive,0.0005,0.7656299684624808,0.01413077833562397,93.45600008964539
760,16,6000,1e-05,0.5,"(18,)",adam,constant,0.0005,0.793201514322204,0.017247956018855447,130.51000118255615
761,2,5000,0.0005,0.5,"(9,)",sgd,adaptive,0.0001,0.5693154273203535,0.015122496176952705,89.48099970817566
762,17,6000,1e-05,0.5,"(6,)",adam,constant,0.0001,0.7743106054682409,0.013690878638238436,134.72300004959106
763,4,5000,0.0005,0.5,"(21,)",sgd,adaptive,0.005,0.7850307555972581,0.015406280156361814,78.36199951171875
764,12,5000,0.0005,0.5,"(15,)",sgd,invscaling,0.01,0.6311012719263951,0.024621908179871713,68.16800212860107
765,14,5000,5e-05,0.5,"(18,)",sgd,adaptive,0.0005,0.7771183569213126,0.015217498802021726,100.3709990978241
766,18,6000,5e-05,0.5,"(21,)",sgd,invscaling,0.0005,0.3078674381630047,0.10297226360163268,1012.9089982509613
767,2,6000,1e-05,0.5,"(6,)",sgd,constant,0.01,0.5938250970886438,0.01784519656409337,68.86800026893616
768,11,5000,5e-05,0.5,"(6,)",sgd,adaptive,0.005,0.7837575259989054,0.015234042614761623,80.97800040245056
769,6,6000,5e-05,0.5,"(18,)",adam,constant,0.0001,0.7822220267417312,0.017621114301328886,113.53399991989136
770,17,5000,5e-05,0.5,"(24,)",sgd,constant,0.01,0.7947337555711941,0.013810785593766103,3893.1884458065033
771,18,5000,0.0001,0.5,"(3,)",sgd,invscaling,0.0001,0.24875348606875702,0.169933415597825,2.6360015869140625
772,15,5000,0.001,0.5,"(18,)",adam,constant,0.005,0.7947318007662835,0.016464782689603105,39.99499988555908
773,19,5000,5e-05,0.5,"(9,)",sgd,invscaling,0.0001,0.3157534469726588,0.08905560111660278,2.4749999046325684
774,15,6000,0.0001,0.5,"(21,)",sgd,constant,0.0001,0.7620543044804128,0.019921860648426035,185.28099989891052
775,8,6000,5e-05,0.5,"(9,)",sgd,adaptive,0.005,0.790902337946673,0.01618881385066845,97.77199959754944
776,3,5000,0.001,0.5,"(15,)",sgd,constant,0.0001,0.6387471655328798,0.016416888516287708,124.35700058937073
777,22,6000,0.0005,0.5,"(9,)",sgd,invscaling,0.0001,0.24202602496937473,0.1730522637331487,2.8319995403289795
778,15,5000,0.001,0.5,"(3,)",adam,constant,0.005,0.7822246331482784,0.013485882308386571,29.60099983215332
779,16,6000,5e-05,0.5,"(21,)",sgd,adaptive,0.0005,0.7735423671384263,0.01607794871072908,2972.695704936981
780,10,6000,0.0001,0.5,"(3,)",sgd,invscaling,0.001,0.4370543044804129,0.048150243484354815,17.441998720169067
781,7,6000,1e-05,0.5,"(18,)",sgd,adaptive,0.001,0.7794149268902963,0.015836199143876965,77.94399929046631
782,1,5000,0.0005,0.5,"(9,)",sgd,constant,0.005,0.5667650585138271,0.014129103427640115,56.47699952125549
783,8,5000,0.001,0.5,"(9,)",sgd,adaptive,0.0005,0.772779993223343,0.01069668485894026,92.05100131034851
784,6,5000,5e-05,0.5,"(18,)",sgd,invscaling,0.005,0.6308435634790315,0.035816410581536576,81.72299933433533
785,1,5000,1e-05,0.5,"(12,)",sgd,constant,0.0005,0.5677854666770922,0.011223750033841578,47.407997846603394
786,20,6000,5e-05,0.5,"(27,)",sgd,invscaling,0.0005,0.2604702609012954,0.1813139964882177,489.93700075149536
787,8,6000,0.0001,0.5,"(27,)",sgd,constant,0.005,0.7972864049834494,0.01374490037233135,121.65299916267395
788,22,5000,0.001,0.5,"(15,)",sgd,constant,0.0005,0.772014687100894,0.010142056419356503,2711.5721855163574
789,11,5000,0.0005,0.5,"(15,)",adam,constant,0.001,0.7952416790470977,0.017325833080504033,101.29500007629395
790,5,200,0.0001,0.5,"(24,)",sgd,constant,0.001,0.7727773868167958,0.014493895212123058,42.86999988555908
791,9,6000,0.0001,0.5,"(12,)",sgd,constant,0.01,0.7972851017801756,0.016396720762006795,75.85900020599365
792,6,5000,0.001,0.5,"(18,)",adam,constant,0.001,0.7906504939140409,0.011375684460505199,84.4169991016388
793,8,5000,0.0001,0.5,"(24,)",sgd,invscaling,0.0005,0.2854627674824719,0.11092578639367875,13.97899866104126
794,13,6000,0.0001,0.5,"(9,)",sgd,invscaling,0.001,0.4229940443610395,0.0659453756247358,17.667999505996704
795,21,6000,5e-05,0.5,"(12,)",sgd,invscaling,0.005,0.5164591315453384,0.07671851603605197,71.1019983291626
796,5,5000,0.0005,0.5,"(9,)",adam,constant,0.0005,0.7855438918862564,0.011948293509411054,83.3029990196228
797,6,6000,5e-05,0.5,"(12,)",sgd,constant,0.01,0.7845221805197176,0.011804620719789575,62.54699897766113
798,13,6000,5e-05,0.5,"(15,)",sgd,constant,0.005,0.8036672140120416,0.015708766237792424,140.35899305343628
799,12,5000,1e-05,0.5,"(3,)",adam,constant,0.0005,0.7738010529882451,0.009655691000469287,82.28600025177002
800,6,5000,0.0001,0.5,"(12,)",sgd,constant,0.005,0.7868203794927933,0.01178364919753132,64.44400000572205
801,17,5000,0.0005,0.5,"(6,)",sgd,invscaling,0.0005,0.2275044308911304,0.10513503409504936,6.065999984741211
802,22,6000,0.0005,0.5,"(12,)",adam,constant,0.005,0.7909088539630411,0.009924474903682565,48.26800012588501
803,4,6000,0.0001,0.5,"(27,)",sgd,invscaling,0.01,0.6635308337894544,0.025718702820579222,69.0629997253418
804,23,6000,0.0005,0.5,"(21,)",adam,constant,0.001,0.7926896812364793,0.01743081390621977,7694.106093645096
805,21,6000,0.0005,0.5,"(3,)",sgd,adaptive,0.01,0.7786532045768498,0.01837402315120928,74.08299946784973
806,16,6000,0.0001,0.5,"(21,)",adam,constant,0.001,0.7949891834128288,0.012582385367611333,3445.307739496231
807,4,5000,0.0005,0.5,"(9,)",adam,constant,0.0001,0.7712471003727163,0.01350646711652267,116.246999502182
808,19,6000,0.0001,0.5,"(3,)",adam,constant,0.0001,0.7727780384184324,0.01242738347830701,160.2009997367859
809,15,5000,1e-05,0.5,"(12,)",sgd,adaptive,0.0001,0.7533769254828367,0.010136217862060358,174.57500052452087
810,10,6000,1e-05,0.5,"(21,)",sgd,constant,0.0001,0.7561856543383637,0.01656692469700417,166.36000108718872
811,23,6000,0.001,0.5,"(18,)",sgd,constant,0.005,0.8013735762504236,0.01013594272824835,4171.948893547058
812,21,5000,0.0005,0.5,"(12,)",sgd,adaptive,0.01,0.7960092657752756,0.015107414457096464,98.6359965801239
813,8,6000,5e-05,0.5,"(12,)",sgd,invscaling,0.0001,0.29817877342507887,0.13214850263714042,2.712000608444214
814,22,5000,0.0005,0.5,"(6,)",sgd,constant,0.0001,0.7551652461750984,0.014257790336646342,178.75000047683716
815,2,5000,0.001,0.5,"(12,)",sgd,adaptive,0.01,0.6257340292438816,0.006715181319447736,85.55200123786926
816,19,5000,0.0005,0.5,"(21,)",sgd,constant,0.0001,0.7577156149816248,0.015139334978258144,5182.455072879791
817,21,6000,5e-05,0.5,"(21,)",sgd,adaptive,0.0005,0.7737964917767872,0.016743771411442725,2621.593594312668
818,15,6000,0.001,0.5,"(3,)",sgd,constant,0.0005,0.7513436025751297,0.007167707333160538,83.6760003566742
819,22,5000,0.001,0.5,"(27,)",sgd,constant,0.005,0.7993298277165273,0.011759765733072431,4689.996479988098
820,22,5000,1e-05,0.5,"(12,)",sgd,adaptive,0.005,0.7962598066046341,0.022678636089775994,108.02300095558167
821,None,6000,0.001,0.5,"(24,)",sgd,adaptive,0.0001,0.7589907993848881,0.014897698888723969,4819.372519493103
822,5,5000,0.001,0.5,"(18,)",sgd,constant,0.001,0.7789053744103006,0.012713884612848107,67.27999925613403
823,8,5000,1e-05,0.5,"(21,)",adam,constant,0.001,0.7934517293507442,0.02161889475517238,86.0770013332367
824,13,5000,0.0001,0.5,"(6,)",sgd,invscaling,0.01,0.5488932546198557,0.05436874624124952,64.95699763298035
825,11,5000,0.001,0.5,"(6,)",adam,constant,0.005,0.7896304115515939,0.013462721060767693,33.19800066947937
826,9,5000,0.0001,0.5,"(24,)",sgd,constant,0.01,0.7962640420152736,0.015164876181198442,84.45700192451477
827,14,5000,1e-05,0.5,"(27,)",sgd,invscaling,0.01,0.6660701253681549,0.02149624981809555,1933.7659993171692
828,15,6000,0.0001,0.5,"(3,)",sgd,invscaling,0.001,0.37456668491151246,0.12806525454983303,8.827998638153076
829,22,5000,0.0005,0.5,"(15,)",adam,constant,0.001,0.7965194698569082,0.01772170214866358,3100.300112247467
830,6,5000,5e-05,0.5,"(9,)",sgd,constant,0.0001,0.7503124429848568,0.015398026680984781,159.11200046539307
831,9,6000,0.0005,0.5,"(6,)",sgd,constant,0.001,0.7748237417572392,0.008439895675131218,51.42599272727966
832,10,5000,0.0005,0.5,"(15,)",sgd,constant,0.0001,0.75490851513019,0.012487984996147271,142.05999851226807
833,21,6000,0.0001,0.5,"(27,)",adam,constant,0.0005,0.7921798029556649,0.018953510424092993,5828.132152557373
834,13,5000,5e-05,0.5,"(21,)",sgd,adaptive,0.001,0.785540308077254,0.018535139694729013,81.7529993057251
835,5,6000,0.0001,0.5,"(15,)",sgd,invscaling,0.01,0.6196053900487398,0.02723356419848637,43.41600060462952
836,None,5000,0.0005,0.5,"(15,)",adam,constant,0.001,0.7954967810879141,0.019161992276600166,4923.633479118347
837,22,5000,0.001,0.5,"(15,)",sgd,invscaling,0.01,0.6295775014986836,0.040656646403618824,1694.1720011234283
838,4,6000,0.0005,0.5,"(27,)",sgd,adaptive,0.001,0.7789043970078452,0.013500812056508465,72.15499877929688
839,10,6000,5e-05,0.5,"(21,)",sgd,invscaling,0.01,0.63797175958506,0.027911957661337736,64.85799837112427
840,2,5000,0.001,0.5,"(27,)",sgd,adaptive,0.01,0.6295638178643105,0.007397087969940517,103.2049994468689
841,22,6000,5e-05,0.5,"(27,)",sgd,constant,0.001,0.7875847082127871,0.015433494623155406,3090.985594034195
842,None,6000,5e-05,0.5,"(9,)",sgd,constant,0.001,0.7748230901556025,0.008019798115498999,76.25999975204468
843,7,200,0.0005,0.5,"(18,)",sgd,constant,0.001,0.7725242395808898,0.010222992284187786,30.078999757766724
844,14,5000,0.0005,0.5,"(15,)",sgd,adaptive,0.001,0.7875886178226079,0.0073147686167693736,72.6319932937622
845,19,6000,5e-05,0.5,"(18,)",sgd,invscaling,0.0001,0.31575214376938515,0.13999225978443205,71.50599956512451
846,13,5000,1e-05,0.5,"(21,)",sgd,invscaling,0.01,0.6604585320718326,0.02343853137048275,64.14899969100952
847,23,6000,5e-05,0.5,"(12,)",sgd,adaptive,0.0005,0.7712490551776267,0.008210555570782535,73.79700040817261
848,13,5000,0.0001,0.5,"(21,)",sgd,invscaling,0.005,0.5672651627700888,0.027015226824810074,63.44400072097778
849,20,5000,1e-05,0.5,"(18,)",adam,constant,0.001,0.7944806083352882,0.00934610240493504,3197.9865951538086
850,13,5000,0.0001,0.5,"(6,)",adam,constant,0.01,0.7873286287695154,0.015780833448285864,14.161000728607178
851,None,5000,0.001,0.5,"(15,)",adam,constant,0.01,0.7886021841686867,0.021015040118916636,954.4820022583008
852,11,6000,5e-05,0.5,"(27,)",sgd,invscaling,0.001,0.31628026689603045,0.09742817562949421,36.016000747680664
853,3,200,5e-05,0.5,"(15,)",lbfgs,constant,0.001,0.6637654103787108,0.014226653129922181,179.78400087356567
854,17,200,0.001,0.5,"(21,)",lbfgs,constant,0.001,0.7870741783303361,0.016054376002026718,255.7189998626709
855,19,6000,0.0001,0.5,"(12,)",sgd,invscaling,0.01,0.6535727317747022,0.026215376954244373,57.45799922943115
856,9,5000,1e-05,0.5,"(21,)",sgd,invscaling,0.0005,0.3249918549795397,0.13897085979180673,13.537000894546509
857,19,6000,0.001,0.5,"(21,)",sgd,constant,0.01,0.7965165376495426,0.019230134455496647,6402.044672012329
858,23,5000,0.0001,0.5,"(21,)",adam,constant,0.01,0.7845215289180806,0.013682284188085616,503.6809983253479
859,20,200,0.0001,0.5,"(18,)",sgd,constant,0.001,0.7720146871008939,0.00912715327109765,643.467000246048
860,3,6000,1e-05,0.5,"(12,)",adam,constant,0.001,0.6665760940391483,0.013860258286094872,49.06800055503845
861,21,5000,0.0001,0.5,"(15,)",sgd,constant,0.001,0.7827335340266375,0.017629767482262637,81.13200116157532
862,5,6000,1e-05,0.5,"(12,)",sgd,invscaling,0.001,0.3245249824067558,0.11799859135591949,26.534000873565674
863,9,6000,0.0001,0.5,"(27,)",sgd,invscaling,0.005,0.5797677691766362,0.06863001240263611,93.21599888801575
864,5,6000,0.0005,0.5,"(9,)",sgd,constant,0.0001,0.7600190267677953,0.005989235585848042,133.84699988365173
865,16,6000,0.0005,0.5,"(15,)",sgd,constant,0.005,0.7975428102275394,0.011571972429007862,124.31799817085266
866,18,5000,5e-05,0.5,"(18,)",sgd,adaptive,0.01,0.7916699246748509,0.014074103025535979,3016.7590384483337
867,6,6000,0.0001,0.5,"(3,)",adam,constant,0.001,0.7773750879662209,0.0113675181900541,42.92500019073486
868,5,5000,5e-05,0.5,"(15,)",sgd,adaptive,0.001,0.7766058722339511,0.016021738990192942,64.86000084877014
869,18,6000,0.0005,0.5,"(18,)",sgd,adaptive,0.0005,0.7684390231188261,0.010977147336777422,2403.4079995155334
870,10,5000,5e-05,0.5,"(9,)",sgd,adaptive,0.0001,0.7480171762191467,0.010821794874105463,170.25600004196167
871,22,6000,0.001,0.5,"(24,)",sgd,invscaling,0.0005,0.23664835666067194,0.10309763516615297,310.01200008392334
872,23,5000,5e-05,0.5,"(15,)",sgd,invscaling,0.01,0.6066043083900227,0.05005195159404402,1709.5440001487732
873,18,5000,5e-05,0.5,"(3,)",sgd,constant,0.0001,0.7301437433210832,0.01723849196972848,157.45400023460388
874,18,5000,0.0005,0.5,"(6,)",sgd,constant,0.0005,0.769204329241275,0.011362294083369126,92.99099946022034
875,17,6000,5e-05,0.5,"(6,)",sgd,constant,0.005,0.7865633226470665,0.013616572834242328,107.01499962806702
876,6,6000,0.001,0.5,"(24,)",adam,constant,0.005,0.789116949461777,0.015123576236070522,44.480998277664185
877,21,5000,0.001,0.5,"(21,)",adam,constant,0.0001,0.7847740245523497,0.01937556390512502,3321.7365579605103
878,11,6000,0.001,0.5,"(12,)",sgd,constant,0.001,0.7799280631792949,0.012436917888114876,106.45000076293945
879,23,5000,0.0001,0.5,"(18,)",sgd,invscaling,0.01,0.5986684520551515,0.021021337573690676,1573.7959995269775
880,13,5000,0.0001,0.5,"(15,)",sgd,invscaling,0.001,0.29470932050981313,0.17072517298730921,42.90799832344055
881,5,5000,0.0005,0.5,"(9,)",sgd,adaptive,0.0001,0.7485332447155106,0.007612300362797732,185.74700021743774
882,13,6000,5e-05,0.5,"(21,)",sgd,invscaling,0.005,0.5971463106315322,0.02271726109927835,103.38700103759766
883,14,6000,5e-05,0.5,"(21,)",sgd,adaptive,0.01,0.7998348189850653,0.021455136765885712,143.94900059700012
884,21,5000,0.0005,0.5,"(27,)",sgd,adaptive,0.0005,0.7760989261605026,0.010085205754914454,5249.02689409256
885,10,6000,5e-05,0.5,"(9,)",adam,constant,0.005,0.7909026637474914,0.01636303841547479,32.847005128860474
886,15,5000,5e-05,0.5,"(3,)",adam,constant,0.01,0.7697155107253628,0.01049140466816229,23.953999757766724
887,19,6000,0.0005,0.5,"(6,)",sgd,constant,0.01,0.7860570281752548,0.013391049749689464,82.24799942970276
888,1,5000,0.0005,0.5,"(3,)",adam,constant,0.0005,0.5685501211979044,0.009037129910108384,48.69300127029419
889,13,6000,0.001,0.5,"(27,)",sgd,constant,0.0001,0.7676737169963771,0.011037907934590117,4714.264261722565
890,9,200,5e-05,0.5,"(3,)",lbfgs,constant,0.001,0.781715406469101,0.013754862874741057,97.86300134658813
891,7,6000,0.0001,0.5,"(27,)",sgd,adaptive,0.01,0.7875853598144239,0.013045331395878974,105.92400527000427
892,1,6000,5e-05,0.5,"(3,)",adam,constant,0.001,0.5698269346052597,0.0118643243921207,47.23000144958496
893,7,5000,0.0001,0.5,"(27,)",adam,constant,0.001,0.7893707482993197,0.016768187234267894,116.17000198364258
894,9,5000,0.001,0.5,"(3,)",sgd,invscaling,0.01,0.5458473427685251,0.04691884845583761,60.01099872589111
895,16,6000,0.0005,0.5,"(27,)",sgd,constant,0.0005,0.7730367242682513,0.009752102384298184,2090.9789991378784
896,3,6000,0.001,0.5,"(9,)",sgd,adaptive,0.001,0.6640221414236193,0.014570549916339794,57.22700023651123
897,10,5000,5e-05,0.5,"(6,)",sgd,adaptive,0.005,0.7875840566111502,0.016620352905777073,90.58399987220764
898,19,5000,0.001,0.5,"(18,)",sgd,invscaling,0.0001,0.1850822321265671,0.052174440264245926,231.15199947357178
899,None,6000,0.001,0.5,"(3,)",sgd,constant,0.0001,0.7227379649177678,0.01752010498747486,217.66400027275085
900,7,6000,5e-05,0.5,"(9,)",adam,constant,0.005,0.7832434123074516,0.01619248941555213,47.84499764442444
901,21,6000,0.0001,0.5,"(15,)",sgd,constant,0.001,0.7809458649360128,0.015156490731480583,114.87600350379944
902,15,6000,0.0005,0.5,"(6,)",sgd,constant,0.001,0.7783964735319415,0.012300464575834657,96.03799867630005
903,17,5000,5e-05,0.5,"(12,)",sgd,adaptive,0.0005,0.7773747621654026,0.010417343159692661,111.00699925422668
904,8,5000,0.0001,0.5,"(27,)",sgd,constant,0.005,0.795495152083822,0.018906034769403633,133.05500078201294
905,16,6000,0.0001,0.5,"(6,)",adam,constant,0.0001,0.7748198321474182,0.013649100373091912,159.2640027999878
906,23,6000,5e-05,0.5,"(3,)",adam,constant,0.0005,0.7717602366617144,0.011216329165360656,99.99800038337708
907,None,5000,0.0005,0.5,"(18,)",sgd,invscaling,0.0001,0.14682702582948887,0.11344173512435334,339.724000453949
908,13,200,0.0005,0.5,"(9,)",sgd,constant,0.001,0.7704811426486303,0.012605649704031599,36.19799828529358
909,9,6000,0.0005,0.5,"(24,)",sgd,constant,0.005,0.7919253525164855,0.014339559305203692,116.62399911880493
910,16,200,0.0001,0.5,"(18,)",lbfgs,constant,0.001,0.7806933693017437,0.013541311915385022,253.52599906921387
911,3,5000,0.0005,0.5,"(24,)",sgd,constant,0.01,0.6660658899575156,0.012497209254178687,50.600998640060425
912,13,5000,0.001,0.5,"(24,)",sgd,invscaling,0.0001,0.27213458180206945,0.05577814963376071,5.223001003265381
913,7,200,0.0005,0.5,"(27,)",lbfgs,constant,0.001,0.7817144290666458,0.01604126203282788,518.9619991779327
914,3,6000,0.0005,0.5,"(24,)",sgd,invscaling,0.0001,0.3208753616389084,0.12970211768461043,4.992001295089722
915,7,6000,1e-05,0.5,"(27,)",sgd,adaptive,0.0005,0.7750778663956004,0.009445198672152188,115.86299920082092
916,None,5000,5e-05,0.5,"(9,)",sgd,adaptive,0.001,0.7781394166862147,0.012272583932206432,126.43699097633362
917,1,5000,0.001,0.5,"(21,)",sgd,invscaling,0.001,0.3039887794198139,0.1534522697871817,29.664000034332275
918,15,5000,5e-05,0.5,"(3,)",sgd,constant,0.005,0.7791565668412959,0.021426485616317003,83.52999973297119
