PC,Criterion,Max Depth,Estimators,Mean CV Score,STD CV Score,Execution Time
None,entropy,17,69,0.790908202,0.013438466,8.212000608
None,gini,35,171,0.793455965,0.018345626,12.11500335
None,gini,31,143,0.79754281,0.022269827,10.24600029
None,gini,20,155,0.790138661,0.015098365,11.04600286
None,gini,8,11,0.778905049,0.017482922,0.723002911
None,gini,16,122,0.793967798,0.018421162,9.515997171
None,entropy,12,181,0.796010243,0.018989489,21.37400341
None,entropy,8,191,0.794482237,0.015668302,19.25499916
None,gini,34,18,0.78783981,0.016770017,1.345000029
None,entropy,13,89,0.798050734,0.020209587,10.64700055
None,gini,26,34,0.785289116,0.021073705,2.532999992
None,gini,26,78,0.793713022,0.02015383,5.668002605
None,entropy,17,92,0.795245263,0.015150388,12.70899677
None,entropy,34,141,0.793459223,0.014471464,16.98500204
None,gini,20,101,0.792181432,0.014607287,7.391000032
None,gini,19,25,0.790141593,0.014140512,2.046001911
None,entropy,33,108,0.788094912,0.016308157,13.65500021
None,gini,30,187,0.794990161,0.018320522,13.42499757
None,gini,23,34,0.791160046,0.017471785,2.826000214
None,entropy,6,20,0.784777283,0.018103388,1.752999306
None,entropy,24,30,0.786822008,0.014002363,4.136998177
None,gini,7,96,0.787078414,0.015174111,5.009000063
None,gini,35,168,0.792436534,0.017755722,12.03099918
None,entropy,8,165,0.793714325,0.018255952,16.6260035
None,gini,20,107,0.791417103,0.016375197,7.773001909
None,gini,13,199,0.793714325,0.015730266,14.63200068
None,entropy,27,38,0.789370097,0.021029148,4.649999619
None,entropy,22,78,0.792179803,0.016767322,9.423998356
None,entropy,34,85,0.795499387,0.017954691,10.65499806
None,entropy,32,149,0.7914158,0.017246301,17.84800053
None,entropy,34,97,0.791159069,0.019954367,11.82200074
None,entropy,34,190,0.791926656,0.018855112,25.71200347
None,entropy,7,91,0.789119556,0.016566888,8.504999399
None,entropy,19,118,0.79600894,0.021210794,14.52699947
None,gini,27,92,0.791671554,0.016755682,6.577996969
None,gini,37,84,0.789118253,0.015191363,6.083999872
None,gini,28,36,0.790902338,0.02189912,2.621999741
None,gini,38,194,0.79243914,0.012270594,13.64800167
None,entropy,17,59,0.7893714,0.015106519,7.126000404
None,entropy,34,46,0.788097193,0.016458709,5.600001812
None,gini,39,103,0.791926982,0.016028192,8.632998228
None,entropy,39,33,0.787585686,0.0149507,4.084999084
None,entropy,39,27,0.792182409,0.015032475,3.719001532
None,gini,15,22,0.778141371,0.015485897,1.989997387
None,entropy,27,53,0.789117601,0.018711386,6.394999266
None,gini,28,11,0.780438593,0.016475301,0.866998434
None,gini,26,42,0.789118253,0.017282039,3.384997845
None,entropy,24,78,0.791414497,0.01714627,9.365000248
None,entropy,21,31,0.796266648,0.012486541,3.813996315
None,gini,9,96,0.7886087,0.017095564,6.45499897
None,entropy,7,90,0.786566255,0.01427107,8.377990484
None,entropy,21,55,0.793711718,0.017895234,6.780999422
None,gini,27,132,0.793713347,0.019054968,9.477999449
None,gini,27,23,0.79218078,0.020908242,1.695000172
None,gini,38,13,0.786057028,0.011355238,1.031000853
None,entropy,35,35,0.794220293,0.019549386,4.277997494
None,entropy,8,173,0.797032932,0.019374098,17.44700336
None,entropy,9,137,0.792947064,0.018145103,14.76600099
None,entropy,14,37,0.785034339,0.014073556,5.269003153
None,gini,25,139,0.79192633,0.017023974,9.898003101
None,entropy,7,133,0.792692288,0.020657431,12.64199972
None,entropy,8,90,0.793971382,0.013594739,9.091999292
None,gini,8,34,0.792435882,0.020274597,2.233002186
None,entropy,23,25,0.789885188,0.016137871,3.12699914
None,entropy,6,150,0.791419058,0.011954521,14.45000052
None,gini,14,153,0.792181106,0.015930285,10.72300076
None,entropy,12,65,0.791670902,0.017669391,8.172997952
None,gini,19,40,0.788353924,0.015081262,2.932000637
None,gini,10,29,0.787586337,0.020541484,1.908998966
None,entropy,6,55,0.784778586,0.015860436,4.924999952
None,gini,8,43,0.791416777,0.014091634,2.50699687
None,entropy,22,12,0.781970509,0.014138844,1.54600358
None,gini,26,86,0.785545847,0.014966089,6.137998343
None,entropy,19,38,0.787841113,0.019361407,4.749003649
None,entropy,16,54,0.793458245,0.021218526,6.49600172
None,entropy,9,53,0.792691636,0.019213696,5.895000935
None,entropy,29,120,0.789373355,0.015771632,15.81199789
None,gini,24,98,0.791925353,0.018215266,7.027998686
None,entropy,38,113,0.792690984,0.018861523,14.26199961
None,entropy,36,98,0.794476373,0.018855073,11.86599898
None,entropy,15,12,0.78783981,0.020585,1.761002302
None,entropy,6,199,0.788610329,0.011144856,17.71599936
None,entropy,15,159,0.791925678,0.015739603,19.72499633
None,entropy,35,114,0.792946412,0.017476994,13.71499896
None,entropy,28,83,0.79192242,0.023511033,10.08000231
None,gini,5,45,0.781462585,0.011674702,2.000000477
None,gini,23,162,0.79243686,0.016937719,11.54500055
None,entropy,7,143,0.792692613,0.016815884,13.17999744
None,gini,23,67,0.791925678,0.017297039,4.84300065
None,gini,23,48,0.787583079,0.020717058,3.5119977
None,entropy,31,32,0.791926004,0.017253641,4.386998177
None,entropy,29,126,0.792946086,0.015717283,15.27200007
None,gini,35,124,0.796520773,0.018134597,8.728999376
None,gini,33,91,0.788351318,0.015316492,6.533997774
None,gini,11,19,0.787584057,0.024463354,1.346999645
None,gini,23,78,0.789119882,0.016161798,5.547999859
None,gini,28,27,0.785548127,0.014649231,2.145000219
None,gini,35,142,0.787329606,0.018038171,10.11999726
None,entropy,30,28,0.789885514,0.016922762,3.399000406
None,gini,34,140,0.792692288,0.01410472,10.43099928
None,entropy,37,96,0.791156463,0.019304713,11.60500097
None,gini,14,119,0.792179477,0.018818987,8.431002855
None,entropy,25,182,0.79345792,0.014379342,22.10500026
None,entropy,37,95,0.799327547,0.017677392,11.66799951
None,entropy,39,69,0.790394414,0.015469351,8.44600153
None,entropy,13,74,0.786820054,0.015634647,9.329997778
None,gini,31,120,0.790648865,0.015284348,8.57499671
None,gini,36,83,0.792947064,0.020182968,5.987998962
None,gini,7,112,0.792184038,0.016476469,5.881999731
None,entropy,22,115,0.788862499,0.016771954,13.87800312
None,gini,34,119,0.788863802,0.018941758,8.422998905
None,entropy,18,185,0.792437186,0.018284167,22.36600304
None,entropy,33,59,0.791673508,0.01120773,7.602001667
None,gini,10,102,0.792183061,0.017127486,6.566003799
None,entropy,23,187,0.793203469,0.01256973,24.71099949
None,gini,27,113,0.788862825,0.016074837,8.031002998
None,entropy,25,76,0.790650168,0.017396218,9.170000315
None,entropy,5,120,0.782737444,0.013195597,9.67299962
None,entropy,38,14,0.780950752,0.011162285,1.786997795
None,entropy,26,143,0.793713673,0.014398623,17.23500299
None,gini,5,86,0.78478217,0.013287119,4.128998756
None,entropy,36,123,0.797287057,0.013921224,14.87399983
None,entropy,11,58,0.788350992,0.019469642,6.765998363
None,gini,9,97,0.79167416,0.016084739,5.858998299
None,entropy,17,146,0.789118578,0.012684665,17.79400086
None,entropy,16,97,0.793204121,0.013602125,11.7420001
None,entropy,11,11,0.783758178,0.010485636,1.385997534
None,gini,25,45,0.784777608,0.018733984,3.238000393
None,gini,27,144,0.790138987,0.015746885,11.20300031
None,entropy,16,134,0.796519796,0.020646262,16.02200007
None,gini,5,15,0.772015665,0.00995962,0.737997055
None,entropy,17,111,0.791415148,0.015793517,13.57500291
None,gini,34,190,0.792438163,0.016883216,13.35999846
None,gini,29,169,0.792180455,0.01863492,11.89900279
None,gini,27,103,0.791162001,0.015761459,7.343999147
None,entropy,19,147,0.789882581,0.015868297,17.75
None,gini,13,149,0.791925678,0.01839249,11.18199682
None,entropy,22,144,0.795754164,0.020129469,17.45899844
None,gini,9,18,0.783244716,0.016898454,1.188000202
None,entropy,31,193,0.792692613,0.012641069,23.52700281
None,entropy,25,103,0.794736362,0.014004224,13.92800117
None,entropy,14,124,0.797030326,0.020921891,14.81699824
None,gini,32,108,0.792692613,0.014262184,7.695003748
None,gini,10,121,0.792439792,0.016628348,7.711996794
None,entropy,8,48,0.796523054,0.014981061,4.897000074
None,gini,18,104,0.793458897,0.014501824,7.436001301
None,entropy,24,108,0.792182084,0.017515491,13.20000243
None,gini,25,101,0.788097519,0.017186808,7.768000364
None,gini,34,108,0.792435557,0.020409276,7.752003193
None,entropy,28,85,0.791157114,0.021239472,10.37700009
None,entropy,21,133,0.788096541,0.015528091,16.04400325
None,entropy,12,160,0.794735059,0.016300643,18.82700133
None,entropy,10,97,0.794478979,0.015525379,11.04300189
None,entropy,27,184,0.794735385,0.015245711,22.56700039
None,gini,13,72,0.791670576,0.019646004,5.06599617
None,entropy,8,131,0.796776853,0.02093796,13.33399701
None,entropy,33,195,0.793458245,0.014006754,23.42600322
None,gini,20,122,0.79065082,0.018687948,8.588003397
None,gini,12,192,0.795501342,0.014181078,13.01500058
None,gini,13,179,0.791671228,0.019437993,12.62599945
None,entropy,36,100,0.794478328,0.014247731,12.02599931
None,gini,9,125,0.792438815,0.017649016,7.516998053
None,entropy,16,161,0.795241679,0.01917841,19.28700328
None,entropy,36,31,0.790904293,0.01751383,3.841998339
None,entropy,33,86,0.796267952,0.015086443,10.46000028
None,entropy,15,192,0.793967146,0.015764888,26.9600029
None,entropy,37,66,0.789626828,0.019462785,7.996000528
None,gini,29,129,0.790904619,0.016535041,9.119998932
None,gini,10,11,0.786564626,0.015480334,0.92599988
None,gini,9,137,0.793204772,0.015867559,8.276996613
None,entropy,19,53,0.794224203,0.012248534,6.412002087
None,entropy,6,22,0.785290419,0.016629287,1.943001509
None,gini,13,96,0.791164608,0.010702312,6.72499752
None,entropy,18,128,0.791413519,0.018577214,15.3999989
None,entropy,30,50,0.794223877,0.017378297,6.082999468
None,gini,15,148,0.790394089,0.016651847,11.58399725
None,gini,38,99,0.789630412,0.015423095,7.190000534
None,entropy,17,82,0.793967472,0.016186012,9.990999222
None,gini,16,195,0.792692288,0.014693754,14.65499997
None,gini,21,87,0.789118904,0.014138797,6.292001963
None,entropy,22,175,0.793203469,0.012975895,24.31300116
None,gini,30,129,0.793965517,0.019158625,9.428996563
None,gini,33,154,0.793711067,0.018155997,10.7609973
None,gini,29,160,0.792437186,0.019034325,11.3640008
None,gini,18,175,0.79243686,0.015410635,13.63699841
None,gini,35,15,0.787331235,0.017531661,1.162002802
None,entropy,23,92,0.791414823,0.018427394,13.19500256
None,entropy,38,176,0.792180129,0.01787024,21.5079999
None,entropy,17,23,0.790392785,0.019975364,2.884003639
None,entropy,13,161,0.794479957,0.014803026,19.31200004
None,gini,6,138,0.788609678,0.013603594,6.720999241
None,gini,35,83,0.78809589,0.01663352,5.874999285
None,entropy,33,83,0.797030651,0.01875036,10.12599874
None,entropy,21,187,0.79729064,0.015382106,22.43700218
None,gini,31,185,0.791162327,0.015147836,13.22399926
None,gini,19,188,0.792437837,0.014924888,13.43799877
None,entropy,28,102,0.794733104,0.014600639,12.3150003
None,entropy,23,48,0.792945435,0.02157263,5.877999067
None,gini,25,188,0.791416126,0.017464963,13.43200064
None,gini,12,101,0.791415148,0.023005721,6.931997538
None,gini,21,12,0.781716058,0.013285292,1.108003139
None,entropy,34,117,0.796264042,0.01723295,15.20100093
None,entropy,33,169,0.794991464,0.014764572,20.96899915
None,gini,37,73,0.790904944,0.015740936,5.218999624
None,gini,11,189,0.795756444,0.018862582,12.61099958
None,entropy,18,198,0.79473343,0.017310146,23.68399739
None,gini,15,48,0.788352947,0.01868407,3.419999123
None,entropy,39,191,0.791157114,0.017805285,23.07699847
None,gini,35,41,0.788607723,0.017649975,2.985998392
None,gini,17,96,0.792946412,0.018652125,6.77600193
None,gini,19,56,0.788352621,0.013483108,3.983999014
None,gini,27,124,0.793969427,0.015507498,8.816000938
None,gini,33,86,0.791928936,0.016801989,6.88899827
None,entropy,34,185,0.792948041,0.016037477,22.18000317
None,entropy,5,84,0.785802578,0.012947408,6.312002659
None,gini,16,142,0.791670576,0.017782387,10.08200121
None,entropy,5,10,0.768694777,0.015085233,0.844001532
None,entropy,32,176,0.792437837,0.016057521,21.25999999
None,entropy,5,41,0.783505682,0.013014459,3.122000456
None,gini,14,127,0.789373681,0.018397533,8.978008032
None,gini,39,99,0.792179477,0.018852345,7.921000481
None,gini,31,95,0.789119556,0.014932216,6.849999189
None,gini,20,32,0.785291396,0.018329249,2.312000513
None,entropy,39,134,0.791926982,0.014891877,19.10200214
None,gini,23,86,0.784014257,0.013335514,6.170998573
None,gini,24,82,0.790904944,0.014559522,5.913003206
None,entropy,37,60,0.792692288,0.015067715,7.362000227
None,entropy,36,51,0.794220945,0.019737375,6.860998154
None,gini,25,88,0.792182735,0.014495992,6.360001564
None,entropy,24,66,0.788349689,0.018562632,8.044997454
None,gini,9,22,0.787590898,0.016648024,1.416999817
None,entropy,17,133,0.793713673,0.014400009,15.97800326
None,gini,20,40,0.794989509,0.019003735,2.87200284
None,gini,24,135,0.793457594,0.0176373,9.702003717
None,gini,6,111,0.790908528,0.013956788,5.335997343
None,gini,23,58,0.796523379,0.013869576,4.122996092
None,entropy,36,38,0.794478002,0.018383873,4.640999794
None,gini,12,31,0.789631063,0.021951097,2.401996851
None,entropy,30,47,0.792689681,0.018012358,5.811000109
None,entropy,15,14,0.780949449,0.01575375,1.733997345
None,entropy,16,184,0.796266323,0.016430896,22.10200334
None,gini,11,64,0.788863151,0.019439514,4.827002287
None,entropy,33,14,0.777114773,0.019077797,1.799997091
None,entropy,32,49,0.791670576,0.016256068,5.909996986
None,gini,38,132,0.790648539,0.017491876,9.393001556
None,gini,6,22,0.783501772,0.016171125,1.234001637
None,entropy,39,157,0.792945109,0.018275846,21.96399927
None,gini,26,187,0.791671228,0.017124409,13.29000139
None,gini,10,101,0.797801496,0.015404207,6.47900033
None,entropy,27,81,0.793201514,0.017676295,9.773001194
None,gini,16,99,0.79422518,0.018017454,7.16100049
None,gini,39,63,0.788352295,0.02136999,4.578999996
None,entropy,12,91,0.795244611,0.020461049,10.70500159
None,gini,39,28,0.786566581,0.013658415,2.057008505
None,gini,39,133,0.792435557,0.0150222,10.82199812
None,gini,6,118,0.786310827,0.014138216,5.660000086
None,gini,30,143,0.794481586,0.016070092,10.04400015
None,gini,34,33,0.788350992,0.014145556,2.427998066
None,gini,12,178,0.793712696,0.018008166,12.25499868
None,entropy,9,100,0.797542159,0.018400926,10.72900033
None,entropy,15,34,0.786308546,0.015826338,4.198002577
None,gini,30,168,0.790652775,0.011560649,12.02500033
None,gini,27,146,0.790905596,0.012270593,12.2870028
None,entropy,25,54,0.792948693,0.011932282,6.581999779
None,gini,33,176,0.789630086,0.015088823,12.59000325
None,gini,21,179,0.790647888,0.017239321,12.74600005
None,entropy,39,98,0.79345792,0.015409892,11.87299681
None,gini,14,13,0.773542693,0.015616853,1.021000624
None,entropy,6,43,0.789122814,0.014443922,3.732999802
None,entropy,37,122,0.794735059,0.01529166,14.77599955
None,gini,30,13,0.785030756,0.018954518,1.030996561
None,entropy,15,64,0.793456616,0.018193988,8.596998692
None,entropy,28,169,0.794480283,0.01634524,20.85199976
None,gini,13,23,0.785544869,0.016169141,1.701002121
None,entropy,28,176,0.789373355,0.015958159,21.11899972
None,gini,7,42,0.784011976,0.014828779,2.271997929
None,gini,35,117,0.789628783,0.02022794,9.186003208
None,entropy,10,138,0.791158743,0.020378565,15.51999807
None,gini,24,28,0.783500143,0.015154244,2.073000669
None,entropy,25,141,0.794477676,0.017043293,20.10400033
None,entropy,38,94,0.791413519,0.019231541,11.79100275
None,entropy,29,155,0.792437511,0.014283265,18.69399953
None,entropy,22,47,0.791414497,0.015906163,5.720997095
None,gini,26,85,0.788349363,0.02120391,6.019999743
None,entropy,32,142,0.790394089,0.016905834,17.40000153
None,gini,33,174,0.794478654,0.017107731,12.48400307
None,gini,18,76,0.791924701,0.016890669,5.381998062
None,gini,11,138,0.791671554,0.015031581,9.199002504
None,gini,36,68,0.794990161,0.016351417,4.928002596
None,entropy,36,193,0.79167025,0.014208813,23.05599904
None,entropy,22,18,0.793967798,0.016004075,2.230999708
None,gini,6,154,0.789119882,0.013747357,8.061000586
None,gini,30,75,0.795248195,0.013733914,6.356000185
None,gini,11,180,0.789373029,0.015961233,12.09399915
None,gini,10,174,0.795246566,0.016784046,11.70600319
None,entropy,10,137,0.794480283,0.019503401,15.54199839
None,entropy,28,12,0.785033362,0.019831217,1.557999849
None,gini,39,104,0.793713347,0.014382119,7.470999718
None,gini,9,40,0.790651797,0.012256211,2.492001534
None,entropy,5,194,0.785034665,0.012102575,14.3130002
None,entropy,24,38,0.79243686,0.021377486,4.756996393
None,gini,10,48,0.789886165,0.017332967,3.515999556
None,gini,37,54,0.793457268,0.020544559,4.301003456
None,entropy,18,140,0.795757422,0.013952718,16.89900041
None,entropy,30,31,0.797292921,0.011972905,4.5589993
None,gini,13,101,0.788607397,0.01735608,8.402000427
None,entropy,16,21,0.789373681,0.013233008,2.591002226
None,gini,34,186,0.788864454,0.015945744,13.09400082
None,entropy,25,39,0.789885514,0.014760567,4.730997562
None,gini,37,144,0.793969101,0.015316069,12.36799741
None,gini,30,72,0.794735385,0.015746441,5.072000027
None,gini,10,18,0.784525113,0.015052137,1.479999304
None,entropy,39,138,0.794223226,0.016176177,16.53899932
None,gini,32,43,0.790138661,0.020206078,3.145997047
None,gini,6,105,0.78911923,0.015408577,4.972996473
None,gini,23,101,0.792434579,0.018650662,7.982997179
None,entropy,28,62,0.786819728,0.016843089,7.555999041
None,entropy,26,151,0.793713347,0.015110838,18.52299976
None,entropy,39,178,0.789885839,0.014824802,21.47100282
